0 OPEN 
7134 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_2402e8d21c80cd70e8da517a09a5ef9b_ec109eb919314da744b7ec42ae4508cc_3c3a5c56d67faeb332a199ac6d72f447_ec109eb919314da744b7ec42ae4508cc
7135 NODE 3c3a5c56d67faeb332a199ac6d72f447_ec109eb919314da744b7ec42ae4508cc
7176 RULE 3e05db6a1801cc24fea0a9639b97a07_3c3a5c56d67faeb332a199ac6d72f447_ec109eb919314da744b7ec42ae4508cc_72109be6219cd525018011a0f9968531_ec109eb919314da744b7ec42ae4508cc
7177 NODE 72109be6219cd525018011a0f9968531_ec109eb919314da744b7ec42ae4508cc
7266 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_72109be6219cd525018011a0f9968531_ec109eb919314da744b7ec42ae4508cc_5be41bd7e62f0c189bad2fa69cf8343c_ec109eb919314da744b7ec42ae4508cc
7267 NODE 5be41bd7e62f0c189bad2fa69cf8343c_ec109eb919314da744b7ec42ae4508cc
7367 RULE f383582d2f8ddf9dd3ff61be3a21d46a_5be41bd7e62f0c189bad2fa69cf8343c_ec109eb919314da744b7ec42ae4508cc_be2c1fc612f76dbd2775b29b641d42ac_cba5d188eef7e9799d1892017403d29
7453 RULE 317836a96c26a36160862103b72fa6b5_5be41bd7e62f0c189bad2fa69cf8343c_ec109eb919314da744b7ec42ae4508cc_e20f7ae6b98e31f7fcf7368e7d94a96e_1a8b575e4ad31e48b905a13a75d8e026
7455 NODE be2c1fc612f76dbd2775b29b641d42ac_cba5d188eef7e9799d1892017403d29
7536 RULE 5ab2329f01cd293acb3c780633490a47_be2c1fc612f76dbd2775b29b641d42ac_cba5d188eef7e9799d1892017403d29_b7c17f5520363052fa3d613c67d38e7a_cba5d188eef7e9799d1892017403d29
7539 NODE e20f7ae6b98e31f7fcf7368e7d94a96e_1a8b575e4ad31e48b905a13a75d8e026
7586 RULE 70cc981e905ae18e1c6074578475b6a5_e20f7ae6b98e31f7fcf7368e7d94a96e_1a8b575e4ad31e48b905a13a75d8e026_2803fe259ed8bca67c003e5dac20b1b1_1a8b575e4ad31e48b905a13a75d8e026
7587 NODE b7c17f5520363052fa3d613c67d38e7a_cba5d188eef7e9799d1892017403d29
7627 RULE 88e8bfe8fc43bdb85a955461a0e9e952_b7c17f5520363052fa3d613c67d38e7a_cba5d188eef7e9799d1892017403d29_c92b9addcc66be428b99539522afd1a4_cba5d188eef7e9799d1892017403d29
7629 NODE 2803fe259ed8bca67c003e5dac20b1b1_1a8b575e4ad31e48b905a13a75d8e026
7669 RULE 433cccb048ba21c7067c9a82da6e3286_2803fe259ed8bca67c003e5dac20b1b1_1a8b575e4ad31e48b905a13a75d8e026_509aeff8825209130ee5494eda6a5b36_1a8b575e4ad31e48b905a13a75d8e026
7670 NODE c92b9addcc66be428b99539522afd1a4_cba5d188eef7e9799d1892017403d29
7710 RULE deb7b528ba6d7df9546fdaddb29c1f07_c92b9addcc66be428b99539522afd1a4_cba5d188eef7e9799d1892017403d29_fbf22580fa5f79eb9b1354157c35fb4a_cba5d188eef7e9799d1892017403d29
7711 NODE 509aeff8825209130ee5494eda6a5b36_1a8b575e4ad31e48b905a13a75d8e026
7759 RULE a53a12e87c6fc763bb9ed8bd1188ff98_509aeff8825209130ee5494eda6a5b36_1a8b575e4ad31e48b905a13a75d8e026_39f7ae6e6a53cbc22011155280186a47_1a8b575e4ad31e48b905a13a75d8e026
7762 NODE fbf22580fa5f79eb9b1354157c35fb4a_cba5d188eef7e9799d1892017403d29
7814 RULE 433cccb048ba21c7067c9a82da6e3286_fbf22580fa5f79eb9b1354157c35fb4a_cba5d188eef7e9799d1892017403d29_aa96833ed9583c020f3a2153f3c79352_cba5d188eef7e9799d1892017403d29
7815 NODE 39f7ae6e6a53cbc22011155280186a47_1a8b575e4ad31e48b905a13a75d8e026
7858 RULE d820eb40bb79466f33bf732077f800f2_39f7ae6e6a53cbc22011155280186a47_1a8b575e4ad31e48b905a13a75d8e026_5b9e075f821e0f89344a4eb20aef9d76_1a8b575e4ad31e48b905a13a75d8e026
7859 NODE aa96833ed9583c020f3a2153f3c79352_cba5d188eef7e9799d1892017403d29
7900 RULE a53a12e87c6fc763bb9ed8bd1188ff98_aa96833ed9583c020f3a2153f3c79352_cba5d188eef7e9799d1892017403d29_b71b7a13617c612c35dbc88f504f4150_cba5d188eef7e9799d1892017403d29
7901 NODE 5b9e075f821e0f89344a4eb20aef9d76_1a8b575e4ad31e48b905a13a75d8e026
7943 RULE fcc932f6797bec5c4fa9a0919113472d_5b9e075f821e0f89344a4eb20aef9d76_1a8b575e4ad31e48b905a13a75d8e026_c5c12d4143e56710884a430710d758a3_1a8b575e4ad31e48b905a13a75d8e026
7944 NODE b71b7a13617c612c35dbc88f504f4150_cba5d188eef7e9799d1892017403d29
7984 RULE d820eb40bb79466f33bf732077f800f2_b71b7a13617c612c35dbc88f504f4150_cba5d188eef7e9799d1892017403d29_96e94624101447867b18c78ced566a7b_cba5d188eef7e9799d1892017403d29
7985 NODE c5c12d4143e56710884a430710d758a3_1a8b575e4ad31e48b905a13a75d8e026
8025 RULE cea77a2f7339b0ebc29955a3edd3ade3_c5c12d4143e56710884a430710d758a3_1a8b575e4ad31e48b905a13a75d8e026_c7a08b51dd946547808ff46c00063bb6_1a8b575e4ad31e48b905a13a75d8e026
8026 NODE 96e94624101447867b18c78ced566a7b_cba5d188eef7e9799d1892017403d29
8067 RULE fcc932f6797bec5c4fa9a0919113472d_96e94624101447867b18c78ced566a7b_cba5d188eef7e9799d1892017403d29_57cbf72745a4624ebaf9322740f28e71_cba5d188eef7e9799d1892017403d29
8068 NODE c7a08b51dd946547808ff46c00063bb6_1a8b575e4ad31e48b905a13a75d8e026
8107 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_c7a08b51dd946547808ff46c00063bb6_1a8b575e4ad31e48b905a13a75d8e026_ac00cb6f2f061177d6827a18d6edd949_1a8b575e4ad31e48b905a13a75d8e026
8108 NODE 57cbf72745a4624ebaf9322740f28e71_cba5d188eef7e9799d1892017403d29
8147 RULE cea77a2f7339b0ebc29955a3edd3ade3_57cbf72745a4624ebaf9322740f28e71_cba5d188eef7e9799d1892017403d29_8e8e4862f2bf7415b2a2b0455c3c2d6e_cba5d188eef7e9799d1892017403d29
8149 NODE ac00cb6f2f061177d6827a18d6edd949_1a8b575e4ad31e48b905a13a75d8e026
8188 RULE eda72887d51466ca12ef9fb370a5f983_ac00cb6f2f061177d6827a18d6edd949_1a8b575e4ad31e48b905a13a75d8e026_59d8b7ca91e0b3917f8e607a22022dd7_1a8b575e4ad31e48b905a13a75d8e026
8189 NODE 8e8e4862f2bf7415b2a2b0455c3c2d6e_cba5d188eef7e9799d1892017403d29
8227 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_8e8e4862f2bf7415b2a2b0455c3c2d6e_cba5d188eef7e9799d1892017403d29_dec6cb29e906c765dc4d068eee923d14_cba5d188eef7e9799d1892017403d29
8229 NODE 59d8b7ca91e0b3917f8e607a22022dd7_1a8b575e4ad31e48b905a13a75d8e026
8321 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_59d8b7ca91e0b3917f8e607a22022dd7_1a8b575e4ad31e48b905a13a75d8e026_42bc7fe856ddaaa6b16e6376236ce5d7_1a8b575e4ad31e48b905a13a75d8e026
8322 NODE dec6cb29e906c765dc4d068eee923d14_cba5d188eef7e9799d1892017403d29
8370 RULE 19c4e7e5027ba340a7a291a665b2549e_dec6cb29e906c765dc4d068eee923d14_cba5d188eef7e9799d1892017403d29_14e8458717f5b3a4523034acf9e27ecb_cba5d188eef7e9799d1892017403d29
8371 NODE 42bc7fe856ddaaa6b16e6376236ce5d7_1a8b575e4ad31e48b905a13a75d8e026
8412 RULE 810e9f9121da2b5da54a7b43a369b33_42bc7fe856ddaaa6b16e6376236ce5d7_1a8b575e4ad31e48b905a13a75d8e026_facdc6b82812fe39f01de106b8b765da_1a8b575e4ad31e48b905a13a75d8e026
8414 NODE 14e8458717f5b3a4523034acf9e27ecb_cba5d188eef7e9799d1892017403d29
8505 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_14e8458717f5b3a4523034acf9e27ecb_cba5d188eef7e9799d1892017403d29_8e7096d10e1b425b8ec3b1bb7d1cf163_cba5d188eef7e9799d1892017403d29
8506 NODE facdc6b82812fe39f01de106b8b765da_1a8b575e4ad31e48b905a13a75d8e026
8546 RULE dbdc342f3d4f7725f91a0be890ef88eb_facdc6b82812fe39f01de106b8b765da_1a8b575e4ad31e48b905a13a75d8e026_d9f6a46bb6adfbdb6be6a1a8574f6ef6_1a8b575e4ad31e48b905a13a75d8e026
8547 NODE 8e7096d10e1b425b8ec3b1bb7d1cf163_cba5d188eef7e9799d1892017403d29
8587 RULE dbd1a36be3fb54189f5dbe947fa968c5_8e7096d10e1b425b8ec3b1bb7d1cf163_cba5d188eef7e9799d1892017403d29_ad548bfa8dcdc1e736eb24c4656fed8_cba5d188eef7e9799d1892017403d29
8588 NODE d9f6a46bb6adfbdb6be6a1a8574f6ef6_1a8b575e4ad31e48b905a13a75d8e026
8632 RULE 70cc981e905ae18e1c6074578475b6a5_d9f6a46bb6adfbdb6be6a1a8574f6ef6_1a8b575e4ad31e48b905a13a75d8e026_ae542b61eadc29f07b47fe343dabfaa4_1a8b575e4ad31e48b905a13a75d8e026
8633 NODE ad548bfa8dcdc1e736eb24c4656fed8_cba5d188eef7e9799d1892017403d29
8672 RULE 70cc981e905ae18e1c6074578475b6a5_ad548bfa8dcdc1e736eb24c4656fed8_cba5d188eef7e9799d1892017403d29_898869fde65dbf78906bbeee305bcb77_cba5d188eef7e9799d1892017403d29
8675 NODE ae542b61eadc29f07b47fe343dabfaa4_1a8b575e4ad31e48b905a13a75d8e026
8715 RULE 433cccb048ba21c7067c9a82da6e3286_ae542b61eadc29f07b47fe343dabfaa4_1a8b575e4ad31e48b905a13a75d8e026_2659b7b23e8dd0afcebc7791dc65d11a_1a8b575e4ad31e48b905a13a75d8e026
8718 NODE 898869fde65dbf78906bbeee305bcb77_cba5d188eef7e9799d1892017403d29
8757 RULE 433cccb048ba21c7067c9a82da6e3286_898869fde65dbf78906bbeee305bcb77_cba5d188eef7e9799d1892017403d29_2fe230198b0cd3eb0515711cf2bcdc38_cba5d188eef7e9799d1892017403d29
8758 NODE 2659b7b23e8dd0afcebc7791dc65d11a_1a8b575e4ad31e48b905a13a75d8e026
8798 RULE a53a12e87c6fc763bb9ed8bd1188ff98_2659b7b23e8dd0afcebc7791dc65d11a_1a8b575e4ad31e48b905a13a75d8e026_f97958d3560d08cd835c4904b37f7ddd_1a8b575e4ad31e48b905a13a75d8e026
8799 NODE 2fe230198b0cd3eb0515711cf2bcdc38_cba5d188eef7e9799d1892017403d29
8838 RULE a53a12e87c6fc763bb9ed8bd1188ff98_2fe230198b0cd3eb0515711cf2bcdc38_cba5d188eef7e9799d1892017403d29_8cc0f1ca3610efbafafdd9cec41c0b53_cba5d188eef7e9799d1892017403d29
8839 NODE f97958d3560d08cd835c4904b37f7ddd_1a8b575e4ad31e48b905a13a75d8e026
8884 RULE d820eb40bb79466f33bf732077f800f2_f97958d3560d08cd835c4904b37f7ddd_1a8b575e4ad31e48b905a13a75d8e026_8956ab0c7cca40574b1335ef95aa5dfd_1a8b575e4ad31e48b905a13a75d8e026
8886 NODE 8cc0f1ca3610efbafafdd9cec41c0b53_cba5d188eef7e9799d1892017403d29
8935 RULE d820eb40bb79466f33bf732077f800f2_8cc0f1ca3610efbafafdd9cec41c0b53_cba5d188eef7e9799d1892017403d29_3cbabb42119742f2f37f96161804ea5c_cba5d188eef7e9799d1892017403d29
8936 NODE 8956ab0c7cca40574b1335ef95aa5dfd_1a8b575e4ad31e48b905a13a75d8e026
8978 RULE 4c1f18adab98d136c1b9aaed60f2e41c_8956ab0c7cca40574b1335ef95aa5dfd_1a8b575e4ad31e48b905a13a75d8e026_8d0b31e2cd8dc388d12058731b093233_1a8b575e4ad31e48b905a13a75d8e026
8979 NODE 3cbabb42119742f2f37f96161804ea5c_cba5d188eef7e9799d1892017403d29
9019 RULE aacfcaf0c8695ff5d4612c00c4fbacd4_3cbabb42119742f2f37f96161804ea5c_cba5d188eef7e9799d1892017403d29_f425e9f88c3c287eef3465456b01b21c_cba5d188eef7e9799d1892017403d29
9021 NODE 8d0b31e2cd8dc388d12058731b093233_1a8b575e4ad31e48b905a13a75d8e026
9061 RULE cea77a2f7339b0ebc29955a3edd3ade3_8d0b31e2cd8dc388d12058731b093233_1a8b575e4ad31e48b905a13a75d8e026_a6f13b83696303cfe5c6bd4d1ed8f982_1a8b575e4ad31e48b905a13a75d8e026
9063 NODE f425e9f88c3c287eef3465456b01b21c_cba5d188eef7e9799d1892017403d29
9101 RULE cea77a2f7339b0ebc29955a3edd3ade3_f425e9f88c3c287eef3465456b01b21c_cba5d188eef7e9799d1892017403d29_3f793b26ff9e089585e0d7ec2915b79f_cba5d188eef7e9799d1892017403d29
9103 NODE a6f13b83696303cfe5c6bd4d1ed8f982_1a8b575e4ad31e48b905a13a75d8e026
9144 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_a6f13b83696303cfe5c6bd4d1ed8f982_1a8b575e4ad31e48b905a13a75d8e026_4440a4ece3daee55624d67ea64548038_1a8b575e4ad31e48b905a13a75d8e026
9145 NODE 3f793b26ff9e089585e0d7ec2915b79f_cba5d188eef7e9799d1892017403d29
9184 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_3f793b26ff9e089585e0d7ec2915b79f_cba5d188eef7e9799d1892017403d29_80c2e6dede2e51b311699d6a05c11a39_cba5d188eef7e9799d1892017403d29
9185 NODE 4440a4ece3daee55624d67ea64548038_1a8b575e4ad31e48b905a13a75d8e026
9224 RULE 729209e285c9d6f1c48ff9853b440922_4440a4ece3daee55624d67ea64548038_1a8b575e4ad31e48b905a13a75d8e026_fc1c96a29c868746808b464e69d43618_1a8b575e4ad31e48b905a13a75d8e026
9225 NODE 80c2e6dede2e51b311699d6a05c11a39_cba5d188eef7e9799d1892017403d29
9264 RULE dd9207e29ae4e159c077b0a2ce1c4e2f_80c2e6dede2e51b311699d6a05c11a39_cba5d188eef7e9799d1892017403d29_b28755518b3509279b8280453cf32de7_cba5d188eef7e9799d1892017403d29
9265 NODE fc1c96a29c868746808b464e69d43618_1a8b575e4ad31e48b905a13a75d8e026
9355 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_fc1c96a29c868746808b464e69d43618_1a8b575e4ad31e48b905a13a75d8e026_8bfc7988e0a3d70abdb2e0d7b5fcb652_1a8b575e4ad31e48b905a13a75d8e026
9356 NODE b28755518b3509279b8280453cf32de7_cba5d188eef7e9799d1892017403d29
9446 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_b28755518b3509279b8280453cf32de7_cba5d188eef7e9799d1892017403d29_515d6238aa56030f7d2d6a71f203b8e3_cba5d188eef7e9799d1892017403d29
9447 NODE 8bfc7988e0a3d70abdb2e0d7b5fcb652_1a8b575e4ad31e48b905a13a75d8e026
9492 RULE b818b19118f03fb7b6677aee3c702185_8bfc7988e0a3d70abdb2e0d7b5fcb652_1a8b575e4ad31e48b905a13a75d8e026_9b659e3bdca7dab02b21e429b08d25f4_1a8b575e4ad31e48b905a13a75d8e026
9494 NODE 515d6238aa56030f7d2d6a71f203b8e3_cba5d188eef7e9799d1892017403d29
9542 RULE fc441b39a9aa75dab6213440f98d05c6_515d6238aa56030f7d2d6a71f203b8e3_cba5d188eef7e9799d1892017403d29_e30667f3e5ca07a3e3efa40b5c4d6d51_cba5d188eef7e9799d1892017403d29
9543 NODE 9b659e3bdca7dab02b21e429b08d25f4_1a8b575e4ad31e48b905a13a75d8e026
9584 RULE 552553eda0e8d8636618c95e092277b0_9b659e3bdca7dab02b21e429b08d25f4_1a8b575e4ad31e48b905a13a75d8e026_b214c6110cc241a8b1e1f0ad2a62016b_1a8b575e4ad31e48b905a13a75d8e026
9585 NODE e30667f3e5ca07a3e3efa40b5c4d6d51_cba5d188eef7e9799d1892017403d29
9624 RULE 70cc981e905ae18e1c6074578475b6a5_e30667f3e5ca07a3e3efa40b5c4d6d51_cba5d188eef7e9799d1892017403d29_9436dcda3770eaa8fb9e37e956fbedf3_cba5d188eef7e9799d1892017403d29
9625 NODE b214c6110cc241a8b1e1f0ad2a62016b_1a8b575e4ad31e48b905a13a75d8e026
9664 RULE 70cc981e905ae18e1c6074578475b6a5_b214c6110cc241a8b1e1f0ad2a62016b_1a8b575e4ad31e48b905a13a75d8e026_208a98becc34adaaf9af19e6b11d4b37_1a8b575e4ad31e48b905a13a75d8e026
9667 NODE 9436dcda3770eaa8fb9e37e956fbedf3_cba5d188eef7e9799d1892017403d29
9706 RULE 433cccb048ba21c7067c9a82da6e3286_9436dcda3770eaa8fb9e37e956fbedf3_cba5d188eef7e9799d1892017403d29_530b9da90c3a18bf03324571e0c6b37e_cba5d188eef7e9799d1892017403d29
9708 NODE 208a98becc34adaaf9af19e6b11d4b37_1a8b575e4ad31e48b905a13a75d8e026
9754 RULE 433cccb048ba21c7067c9a82da6e3286_208a98becc34adaaf9af19e6b11d4b37_1a8b575e4ad31e48b905a13a75d8e026_737138b667884300c46d47640511811_1a8b575e4ad31e48b905a13a75d8e026
9755 NODE 530b9da90c3a18bf03324571e0c6b37e_cba5d188eef7e9799d1892017403d29
9799 RULE a53a12e87c6fc763bb9ed8bd1188ff98_530b9da90c3a18bf03324571e0c6b37e_cba5d188eef7e9799d1892017403d29_66a138094b858271a4143a02d694e65c_cba5d188eef7e9799d1892017403d29
9800 NODE 737138b667884300c46d47640511811_1a8b575e4ad31e48b905a13a75d8e026
9846 RULE a53a12e87c6fc763bb9ed8bd1188ff98_737138b667884300c46d47640511811_1a8b575e4ad31e48b905a13a75d8e026_f966542209bae504fff7bbddbcba3a90_1a8b575e4ad31e48b905a13a75d8e026
9847 NODE 66a138094b858271a4143a02d694e65c_cba5d188eef7e9799d1892017403d29
9887 RULE d820eb40bb79466f33bf732077f800f2_66a138094b858271a4143a02d694e65c_cba5d188eef7e9799d1892017403d29_a74521960b2b9162687f1600b1783af5_cba5d188eef7e9799d1892017403d29
9888 NODE f966542209bae504fff7bbddbcba3a90_1a8b575e4ad31e48b905a13a75d8e026
9928 RULE d820eb40bb79466f33bf732077f800f2_f966542209bae504fff7bbddbcba3a90_1a8b575e4ad31e48b905a13a75d8e026_915de94bd65fdf038b813799a5ad568f_1a8b575e4ad31e48b905a13a75d8e026
9929 NODE a74521960b2b9162687f1600b1783af5_cba5d188eef7e9799d1892017403d29
9968 RULE fcc932f6797bec5c4fa9a0919113472d_a74521960b2b9162687f1600b1783af5_cba5d188eef7e9799d1892017403d29_9a2b4a504564b4726a70b7a945cfbf08_cba5d188eef7e9799d1892017403d29
9969 NODE 915de94bd65fdf038b813799a5ad568f_1a8b575e4ad31e48b905a13a75d8e026
10016 RULE d0ab7024fc8aeef39a9a6d87bc3006c1_915de94bd65fdf038b813799a5ad568f_1a8b575e4ad31e48b905a13a75d8e026_d642faf07a6b80bfa6197de9c79f4610_1a8b575e4ad31e48b905a13a75d8e026
10017 NODE 9a2b4a504564b4726a70b7a945cfbf08_cba5d188eef7e9799d1892017403d29
10063 RULE cea77a2f7339b0ebc29955a3edd3ade3_9a2b4a504564b4726a70b7a945cfbf08_cba5d188eef7e9799d1892017403d29_470142ef9575f53444735ee040d7f3de_cba5d188eef7e9799d1892017403d29
10064 NODE d642faf07a6b80bfa6197de9c79f4610_1a8b575e4ad31e48b905a13a75d8e026
10104 RULE cea77a2f7339b0ebc29955a3edd3ade3_d642faf07a6b80bfa6197de9c79f4610_1a8b575e4ad31e48b905a13a75d8e026_dcc1514cb128147219e032b3628e8b64_1a8b575e4ad31e48b905a13a75d8e026
10106 NODE 470142ef9575f53444735ee040d7f3de_cba5d188eef7e9799d1892017403d29
10144 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_470142ef9575f53444735ee040d7f3de_cba5d188eef7e9799d1892017403d29_932d16e11e57963bd5df616e30ffc74a_cba5d188eef7e9799d1892017403d29
10145 NODE dcc1514cb128147219e032b3628e8b64_1a8b575e4ad31e48b905a13a75d8e026
10184 RULE f85c41138feb6cfd7ae68716c9def5_dcc1514cb128147219e032b3628e8b64_1a8b575e4ad31e48b905a13a75d8e026_81767f45c30d6177a394e7fa45c0731e_1a8b575e4ad31e48b905a13a75d8e026
10185 NODE 932d16e11e57963bd5df616e30ffc74a_cba5d188eef7e9799d1892017403d29
10224 RULE eda72887d51466ca12ef9fb370a5f983_932d16e11e57963bd5df616e30ffc74a_cba5d188eef7e9799d1892017403d29_f3d3145989ee49411f14dd82e295601e_cba5d188eef7e9799d1892017403d29
10225 NODE 81767f45c30d6177a394e7fa45c0731e_1a8b575e4ad31e48b905a13a75d8e026
10267 RULE ce6f907eb0da38cc6618619790aacdff_81767f45c30d6177a394e7fa45c0731e_1a8b575e4ad31e48b905a13a75d8e026_a7bac7a5436cc8a393e1aa03c8f1860_1a8b575e4ad31e48b905a13a75d8e026
10268 NODE f3d3145989ee49411f14dd82e295601e_cba5d188eef7e9799d1892017403d29
10356 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_f3d3145989ee49411f14dd82e295601e_cba5d188eef7e9799d1892017403d29_df5aeaca3a15a24affd1990512e62c7d_cba5d188eef7e9799d1892017403d29
10357 NODE a7bac7a5436cc8a393e1aa03c8f1860_1a8b575e4ad31e48b905a13a75d8e026
10448 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_a7bac7a5436cc8a393e1aa03c8f1860_1a8b575e4ad31e48b905a13a75d8e026_8d45f480f7349d8a8a9257e351283b15_1a8b575e4ad31e48b905a13a75d8e026
10449 NODE df5aeaca3a15a24affd1990512e62c7d_cba5d188eef7e9799d1892017403d29
10487 RULE 810e9f9121da2b5da54a7b43a369b33_df5aeaca3a15a24affd1990512e62c7d_cba5d188eef7e9799d1892017403d29_9fa3a4236060462b84eb582072d9a0b1_cba5d188eef7e9799d1892017403d29
10488 NODE 8d45f480f7349d8a8a9257e351283b15_1a8b575e4ad31e48b905a13a75d8e026
10528 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_8d45f480f7349d8a8a9257e351283b15_1a8b575e4ad31e48b905a13a75d8e026_cc83f398a9ca628fe96afa2ce5ed0ae7_1a8b575e4ad31e48b905a13a75d8e026
10529 NODE 9fa3a4236060462b84eb582072d9a0b1_cba5d188eef7e9799d1892017403d29
10569 RULE dbdc342f3d4f7725f91a0be890ef88eb_9fa3a4236060462b84eb582072d9a0b1_cba5d188eef7e9799d1892017403d29_673bd6d83a0ae111054598d1f8a6c411_cba5d188eef7e9799d1892017403d29
10570 NODE cc83f398a9ca628fe96afa2ce5ed0ae7_1a8b575e4ad31e48b905a13a75d8e026
10616 RULE c0bc456b0b1bc3b9d41885d3041ba67a_cc83f398a9ca628fe96afa2ce5ed0ae7_1a8b575e4ad31e48b905a13a75d8e026_176ab3265bab3a5cf022326cbb37b7dd_1a8b575e4ad31e48b905a13a75d8e026
10618 NODE 673bd6d83a0ae111054598d1f8a6c411_cba5d188eef7e9799d1892017403d29
10662 RULE 70cc981e905ae18e1c6074578475b6a5_673bd6d83a0ae111054598d1f8a6c411_cba5d188eef7e9799d1892017403d29_3ee8669d9fdc814ae7a3f547d54327de_cba5d188eef7e9799d1892017403d29
10664 NODE 176ab3265bab3a5cf022326cbb37b7dd_1a8b575e4ad31e48b905a13a75d8e026
10738 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_176ab3265bab3a5cf022326cbb37b7dd_1a8b575e4ad31e48b905a13a75d8e026_aa7f14d123beaad6e8a9f29600cd54fa_1a8b575e4ad31e48b905a13a75d8e026
10747 NODE 3ee8669d9fdc814ae7a3f547d54327de_cba5d188eef7e9799d1892017403d29
10786 RULE 433cccb048ba21c7067c9a82da6e3286_3ee8669d9fdc814ae7a3f547d54327de_cba5d188eef7e9799d1892017403d29_4c128e207fe509be05b8261213f2c5a0_cba5d188eef7e9799d1892017403d29
10788 NODE aa7f14d123beaad6e8a9f29600cd54fa_1a8b575e4ad31e48b905a13a75d8e026
10829 RULE 68c63e461f8c2a9059c6a641cea2976_aa7f14d123beaad6e8a9f29600cd54fa_1a8b575e4ad31e48b905a13a75d8e026_9e98672fe6784b158a4bc70b3d101b6c_1a8b575e4ad31e48b905a13a75d8e026
10830 NODE 4c128e207fe509be05b8261213f2c5a0_cba5d188eef7e9799d1892017403d29
10870 RULE a53a12e87c6fc763bb9ed8bd1188ff98_4c128e207fe509be05b8261213f2c5a0_cba5d188eef7e9799d1892017403d29_798249af0f09ab1ff13d1de1c3139734_cba5d188eef7e9799d1892017403d29
10871 NODE 9e98672fe6784b158a4bc70b3d101b6c_1a8b575e4ad31e48b905a13a75d8e026
10917 RULE 1f529e4af5f65f0cdf2b4da77ddff03d_9e98672fe6784b158a4bc70b3d101b6c_1a8b575e4ad31e48b905a13a75d8e026_bb5dbb5a3924dfb3df59d66d9a81c806_1a8b575e4ad31e48b905a13a75d8e026
10919 NODE 798249af0f09ab1ff13d1de1c3139734_cba5d188eef7e9799d1892017403d29
10961 RULE d820eb40bb79466f33bf732077f800f2_798249af0f09ab1ff13d1de1c3139734_cba5d188eef7e9799d1892017403d29_d4bcb790e0b83b675d79df8fee9daab7_cba5d188eef7e9799d1892017403d29
10963 NODE bb5dbb5a3924dfb3df59d66d9a81c806_1a8b575e4ad31e48b905a13a75d8e026
11007 RULE 2d3c37eaa6f38172af644faa98d51042_bb5dbb5a3924dfb3df59d66d9a81c806_1a8b575e4ad31e48b905a13a75d8e026_1b88b319edd9f2c472b6ca767b2e9f14_1a8b575e4ad31e48b905a13a75d8e026
11009 NODE d4bcb790e0b83b675d79df8fee9daab7_cba5d188eef7e9799d1892017403d29
11052 RULE fcc932f6797bec5c4fa9a0919113472d_d4bcb790e0b83b675d79df8fee9daab7_cba5d188eef7e9799d1892017403d29_2537800688e3ce3b9212bd7cccfcae4a_cba5d188eef7e9799d1892017403d29
11054 NODE 1b88b319edd9f2c472b6ca767b2e9f14_1a8b575e4ad31e48b905a13a75d8e026
11095 RULE 4299eb51e69f8ce619d36e946eee0f2f_1b88b319edd9f2c472b6ca767b2e9f14_1a8b575e4ad31e48b905a13a75d8e026_19b8995ba9e971e762b23fbe3e70f89c_1a8b575e4ad31e48b905a13a75d8e026
11096 NODE 2537800688e3ce3b9212bd7cccfcae4a_cba5d188eef7e9799d1892017403d29
11137 RULE cea77a2f7339b0ebc29955a3edd3ade3_2537800688e3ce3b9212bd7cccfcae4a_cba5d188eef7e9799d1892017403d29_8e835742823188a0261bf2d51c715fcb_cba5d188eef7e9799d1892017403d29
11141 NODE 8e835742823188a0261bf2d51c715fcb_cba5d188eef7e9799d1892017403d29
11186 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_8e835742823188a0261bf2d51c715fcb_cba5d188eef7e9799d1892017403d29_3222cc32aa8ad6f9cde7fe6b5043026b_cba5d188eef7e9799d1892017403d29
11187 NODE 3222cc32aa8ad6f9cde7fe6b5043026b_cba5d188eef7e9799d1892017403d29
11231 RULE 44e79f6e5f7ec0e72ac752e206072049_3222cc32aa8ad6f9cde7fe6b5043026b_cba5d188eef7e9799d1892017403d29_a017442944829e24b4fd31e43f321582_cba5d188eef7e9799d1892017403d29
11233 NODE a017442944829e24b4fd31e43f321582_cba5d188eef7e9799d1892017403d29
11322 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_a017442944829e24b4fd31e43f321582_cba5d188eef7e9799d1892017403d29_86102911183fa721eba3b9a5761d03dd_cba5d188eef7e9799d1892017403d29
